"Linux 3,10,0-1160,76,1,el7,x86_64 (lt-uxcrowd,ru) 	05/07/2024 	_x86_64_	(6 CPU)";;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
07:59:29 AM       4      0,00      0,00      0,10      0,00      0,00     99,90;;;;;;;;;7:59:29;AM;4;0;0;0,1;0;0;99,9
07:59:29 AM       5      0,00      0,00      0,00      0,00      0,00    100,00;;;;;;;;;7:59:29;AM;5;0;0;0;0;0;100
;;;;;;;;;;;;;;;;;
07:59:29 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle;;;;;;;;;7:59:29;AM;CPU;%user;%nice;%system;%iowait;%steal;%idle
07:59:39 AM     all      0,12      0,00      0,10      0,02      0,00     99,77;;;;;;;;;7:59:39;AM;all;0,12;0;0,1;0,02;0;99,77
07:59:39 AM       0      0,00      0,00      0,10      0,00      0,00     99,90;;;;;;;;;7:59:39;AM;0;0;0;0,1;0;0;99,9
07:59:39 AM       1      0,30      0,00      0,20      0,00      0,00     99,50;;;;;;;;;7:59:39;AM;1;0,3;0;0,2;0;0;99,5
07:59:39 AM       2      0,20      0,00      0,20      0,00      0,00     99,60;;;;;;;;;7:59:39;AM;2;0,2;0;0,2;0;0;99,6
07:59:39 AM       3      0,00      0,00      0,00      0,00      0,00    100,00;;;;;;;;;7:59:39;AM;3;0;0;0;0;0;100
07:59:39 AM       4      0,10      0,00      0,10      0,00      0,00     99,80;;;;;;;;;7:59:39;AM;4;0,1;0;0,1;0;0;99,8
07:59:39 AM       5      0,10      0,00      0,10      0,00      0,00     99,80;;;;;;;;;7:59:39;AM;5;0,1;0;0,1;0;0;99,8
;;;;;;;;;;;;;;;;;
07:59:39 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle;;;;;;;;;7:59:39;AM;CPU;%user;%nice;%system;%iowait;%steal;%idle
07:59:49 AM     all      0,05      0,00      0,10      0,05      0,00     99,80;;;;;;;;;7:59:49;AM;all;0,05;0;0,1;0,05;0;99,8
07:59:49 AM       0      0,10      0,00      0,10      0,00      0,00     99,80;;;;;;;;;7:59:49;AM;0;0,1;0;0,1;0;0;99,8
07:59:49 AM       1      0,00      0,00      0,00      0,00      0,00    100,00;;;;;;;;;7:59:49;AM;1;0;0;0;0;0;100
07:59:49 AM       2      0,10      0,00      0,10      0,20      0,00     99,60;;;;;;;;;7:59:49;AM;2;0,1;0;0,1;0,2;0;99,6
07:59:49 AM       3      0,10      0,00      0,00      0,00      0,00     99,90;;;;;;;;;7:59:49;AM;3;0,1;0;0;0;0;99,9
07:59:49 AM       4      0,00      0,00      0,10      0,00      0,00     99,90;;;;;;;;;7:59:49;AM;4;0;0;0,1;0;0;99,9
07:59:49 AM       5      0,10      0,00      0,10      0,00      0,00     99,80;;;;;;;;;7:59:49;AM;5;0,1;0;0,1;0;0;99,8
;;;;;;;;;;;;;;;;;
07:59:49 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle;;;;;;;;;7:59:49;AM;CPU;%user;%nice;%system;%iowait;%steal;%idle
07:59:59 AM     all      0,17      0,00      0,17      0,00      0,00     99,67;;;;;;;;;7:59:59;AM;all;0,17;0;0,17;0;0;99,67
07:59:59 AM       0      0,00      0,00      0,00      0,00      0,00    100,00;;;;;;;;;7:59:59;AM;0;0;0;0;0;0;100
07:59:59 AM       1      0,10      0,00      0,10      0,10      0,00     99,70;;;;;;;;;7:59:59;AM;1;0,1;0;0,1;0,1;0;99,7
07:59:59 AM       2      0,20      0,00      0,20      0,10      0,00     99,50;;;;;;;;;7:59:59;AM;2;0,2;0;0,2;0,1;0;99,5
07:59:59 AM       3      0,40      0,00      0,50      0,00      0,00     99,10;;;;;;;;;7:59:59;AM;3;0,4;0;0,5;0;0;99,1
07:59:59 AM       4      0,10      0,00      0,10      0,00      0,00     99,80;;;;;;;;;7:59:59;AM;4;0,1;0;0,1;0;0;99,8
07:59:59 AM       5      0,10      0,00      0,00      0,00      0,00     99,90;;;;;;;;;7:59:59;AM;5;0,1;0;0;0;0;99,9
;;;;;;;;;;;;;;;;;
07:59:59 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle;;;;;;;;;7:59:59;AM;CPU;%user;%nice;%system;%iowait;%steal;%idle
08:00:09 AM     all      0,20      0,00      0,27      0,03      0,00     99,50;;;;;;;;;8:00:09;AM;all;0,2;0;0,27;0,03;0;99,5
