Linux 3.10.0-1160.76.1.el7.x86_64 (lt-uxcrowd.ru) 	05/07/2024 	_x86_64_	(6 CPU)

07:57:09 AM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
08:18:49 AM      0.00     14.80    227.60      0.00    100.50      0.00      0.00      0.00      0.00
08:18:59 AM      0.00     22.00    177.90      0.00    123.70      0.00      0.00      0.00      0.00
08:19:09 AM      0.00     24.80     51.70      0.00     52.60      0.00      0.00      0.00      0.00
08:19:19 AM      0.00     12.40     19.90      0.00     46.70      0.00      0.00      0.00      0.00
08:19:29 AM      0.00     25.60    154.80      0.00    119.00      0.00      0.00      0.00      0.00
08:19:39 AM      0.00     14.80     29.20      0.00     54.50      0.00      0.00      0.00      0.00
08:19:49 AM      0.00     20.40     18.40      0.00     44.70      0.00      0.00      0.00      0.00
08:19:59 AM      0.00     32.80    827.80      0.00    111.90      0.00      0.00      0.00      0.00
08:20:09 AM      0.00     21.20    373.00      0.00    183.90      0.00      0.00      0.00      0.00
08:20:19 AM      0.00     25.60     19.00      0.00     46.80      0.00      0.00      0.00      0.00
08:20:29 AM      0.00     22.80    149.60      0.00     96.10      0.00      0.00      0.00      0.00
08:20:39 AM      0.00     17.20     33.30      0.00     51.90      0.00      0.00      0.00      0.00
08:20:49 AM      0.00     12.40     18.00      0.00     45.50      0.00      0.00      0.00      0.00
08:20:59 AM      0.00     26.37    176.12      0.00     99.20      0.00      0.00      0.00      0.00
08:21:09 AM      0.00     21.60     44.50      0.00     53.30      0.00      0.00      0.00      0.00
08:21:19 AM      0.00     11.60     18.80      0.00     46.80      0.00      0.00      0.00      0.00
08:21:29 AM      0.00     25.60    144.70      0.00     95.60      0.00      0.00      0.00      0.00
08:21:39 AM      0.00     15.20     32.80      0.00     53.80      0.00      0.00      0.00      0.00
08:21:49 AM      0.00     12.00     18.20      0.00     46.30      0.00      0.00      0.00      0.00
08:21:59 AM      0.00     30.80   1036.00      0.00    230.10      0.00      0.00      0.00      0.00
08:22:09 AM      0.00     23.20    240.10      0.00    103.50      0.00      0.00      0.00      0.00
08:22:19 AM      0.00     14.40     21.60      0.00     46.90      0.00      0.00      0.00      0.00
08:22:29 AM      0.00     17.20    175.10      0.00     96.60      0.00      0.00      0.00      0.00
08:22:39 AM      0.00     18.40     48.00      0.00     54.70      0.00      0.00      0.00      0.00
08:22:49 AM      0.00     13.20     19.20      0.00     45.50      0.00      0.00      0.00      0.00
08:22:59 AM      0.00     26.40    174.80      0.00    120.80      0.00      0.00      0.00      0.00
08:23:09 AM      0.00      9.20     38.10      0.00     53.30      0.00      0.00      0.00      0.00
08:23:19 AM      0.00     50.40     19.50      0.00     47.00      0.00      0.00      0.00      0.00
08:23:29 AM      0.00     18.80    163.40      0.00    121.80      0.00      0.00      0.00      0.00
08:23:39 AM      0.00     24.80     35.60      0.00     55.60      0.00      0.00      0.00      0.00
08:23:49 AM      0.00     25.20     18.20      0.00     44.70      0.00      0.00      0.00      0.00
08:23:59 AM      0.00     47.60    820.00      0.00    109.00      0.00      0.00      0.00      0.00
08:24:09 AM      0.00     14.80     51.70      0.00     83.20      0.00      0.00      0.00      0.00
08:24:19 AM      0.00     13.60     18.90      0.00     47.70      0.00      0.00      0.00      0.00
08:24:29 AM      0.00     16.80    290.80      0.00    149.80      0.00      0.00      0.00      0.00
08:24:39 AM      0.00     26.00    126.70      0.00     90.60      0.00      0.00      0.00      0.00
08:24:49 AM      0.00     21.20    227.90      0.00     95.50      0.00      0.00      0.00      0.00
08:24:59 AM      0.00     18.80    160.10      0.00     99.20      0.00      0.00      0.00      0.00
08:25:09 AM      0.00     13.60     33.60      0.00     54.10      0.00      0.00      0.00      0.00
08:25:19 AM      0.00     22.80     19.90      0.00     46.80      0.00      0.00      0.00      0.00
08:25:29 AM      0.00     28.80    489.70      0.00    192.50      0.00      0.00      0.00      0.00
08:25:39 AM      0.00      8.80     54.50      0.00     54.90      0.00      0.00      0.00      0.00
08:25:49 AM      0.00     11.20     19.70      0.00     45.50      0.00      0.00      0.00      0.00
08:25:59 AM      0.00     33.60    820.00      0.00    131.70      0.00      0.00      0.00      0.00
08:26:09 AM      0.00     16.80     35.10      0.00     53.30      0.00      0.00      0.00      0.00
08:26:19 AM      0.00     13.60    148.60      0.00     99.70      0.00      0.00      0.00      0.00
08:26:29 AM      0.00     18.80    249.20      0.00     98.80      0.00      0.00      0.00      0.00
08:26:39 AM      0.00     19.60     36.20      0.00     80.00      0.00      0.00      0.00      0.00
08:26:49 AM      0.00     16.80     19.30      0.00     45.50      0.00      0.00      0.00      0.00
08:26:59 AM      0.00     27.60    172.40      0.00     98.40      0.00      0.00      0.00      0.00
08:27:09 AM      0.00     31.20     33.40      0.00     87.30      0.00      0.00      0.00      0.00
08:27:19 AM      0.40     24.00    228.80      0.00    132.90      0.00      0.00      0.00      0.00
08:27:29 AM      2.40     19.60    176.40      0.00    126.50      0.00      0.00      0.00      0.00
08:27:39 AM      0.00     17.20     43.80      0.00     53.80      0.00      0.00      0.00      0.00
08:27:49 AM      0.00     18.40     18.70      0.00     45.40      0.00      0.00      0.00      0.00
08:27:59 AM      0.00     31.60    863.10      0.00    131.40      0.00      0.00      0.00      0.00
08:28:09 AM      0.00     14.40     36.60      0.00     53.40      0.00      0.00      0.00      0.00
08:28:19 AM      0.00     32.80     19.20      0.00     47.00      0.00      0.00      0.00      0.00
08:28:29 AM      0.00     32.80    170.30      0.00    151.30      0.00      0.00      0.00      0.00
08:28:39 AM      0.00     18.00    185.90      0.00    115.60      0.00      0.00      0.00      0.00
08:28:49 AM      0.00     11.60    100.30      0.00     46.90      0.00      0.00      0.00      0.00
08:28:59 AM      0.00     22.80    161.50      0.00     99.20      0.00      0.00      0.00      0.00
08:29:09 AM      0.00     26.80     37.70      0.00     52.20      0.00      0.00      0.00      0.00
08:29:19 AM      0.00      8.80     20.20      0.00     46.90      0.00      0.00      0.00      0.00
08:29:29 AM      0.00     27.20    162.50      0.00     97.70      0.00      0.00      0.00      0.00
08:29:39 AM      0.00     16.00     48.70      0.00     82.00      0.00      0.00      0.00      0.00
08:29:49 AM      0.00     18.00     18.20      0.00     45.50      0.00      0.00      0.00      0.00
08:29:59 AM      0.00     30.00    849.40      0.00    147.80      0.00      0.00      0.00      0.00
08:30:09 AM      0.00     23.60    384.00      0.00    174.90      0.00      0.00      0.00      0.00
08:30:19 AM      0.00     12.80     18.80      0.00     46.80      0.00      0.00      0.00      0.00
08:30:29 AM      0.00     22.40    154.70      0.00    127.80      0.00      0.00      0.00      0.00
08:30:39 AM      0.00     36.40     29.20      0.00     53.70      0.00      0.00      0.00      0.00
08:30:49 AM      0.00     14.40    227.60      0.00     99.70      0.00      0.00      0.00      0.00
08:30:59 AM      0.00     18.00    182.20      0.00    101.30      0.00      0.00      0.00      0.00
08:31:09 AM      0.00     19.20     36.20      0.00     53.30      0.00      0.00      0.00      0.00
08:31:19 AM      0.00     22.40    229.10      0.00     99.10      0.00      0.00      0.00      0.00
08:31:29 AM      0.00     19.60    154.70      0.00     98.70      0.00      0.00      0.00      0.00
08:31:39 AM      0.00      8.80     50.70      0.00     52.70      0.00      0.00      0.00      0.00
08:31:49 AM      0.00     22.00    228.20      0.00     98.40      0.00      0.00      0.00      0.00
08:31:59 AM      0.00     31.60    835.30      0.00    113.90      0.00      0.00      0.00      0.00
08:32:09 AM      0.00     18.40     40.00      0.00     52.50      0.00      0.00      0.00      0.00
08:32:19 AM      0.00      7.20     20.40      0.00     47.00      0.00      0.00      0.00      0.00
08:32:29 AM      0.00     31.60    165.70      0.00    132.40      0.00      0.00      0.00      0.00
08:32:39 AM      0.00     17.20     28.40      0.00     53.00      0.00      0.00      0.00      0.00
08:32:49 AM      0.00     12.00     18.10      0.00     46.30      0.00      0.00      0.00      0.00
08:32:59 AM      0.00     24.00    281.70      0.00    152.50      0.00      0.00      0.00      0.00
08:33:09 AM      0.00     19.60    370.70      0.00    145.40      0.00      0.00      0.00      0.00
08:33:19 AM      0.00     42.00    101.70      0.00     47.40      0.00      0.00      0.00      0.00
08:33:29 AM      0.00     17.20    152.60      0.00     96.70      0.00      0.00      0.00      0.00
08:33:39 AM      0.00     23.60    246.10      0.00    103.80      0.00      0.00      0.00      0.00
08:33:49 AM      0.00     20.00     18.80      0.00     45.50      0.00      0.00      0.00      0.00
08:33:59 AM      0.00     37.20    852.60      0.00    150.60      0.00      0.00      0.00      0.00
08:34:09 AM      0.00     22.40    241.90      0.00    104.20      0.00      0.00      0.00      0.00
08:34:19 AM      0.00      7.60     21.70      0.00     47.40      0.00      0.00      0.00      0.00
08:34:29 AM      0.00     24.40    174.90      0.00    121.40      0.00      0.00      0.00      0.00
08:34:39 AM      0.00     17.60    160.70      0.00    103.30      0.00      0.00      0.00      0.00
08:34:49 AM      0.00     14.40    100.10      0.00     47.50      0.00      0.00      0.00      0.00
08:34:59 AM      0.00     18.78    184.82      0.00    127.27      0.00      0.00      0.00      0.00
08:35:09 AM      0.00     18.40    173.40      0.00    106.90      0.00      0.00      0.00      0.00
08:35:19 AM      0.00     26.00    101.00      0.00     48.10      0.00      0.00      0.00      0.00
08:35:29 AM      0.00     18.40    170.10      0.00    132.20      0.00      0.00      0.00      0.00
08:35:39 AM      0.00     14.40     29.50      0.00     54.70      0.00      0.00      0.00      0.00
08:35:49 AM      0.00     16.80     18.70      0.00     45.50      0.00      0.00      0.00      0.00
08:35:59 AM      0.00     34.80    820.20      0.00    109.80      0.00      0.00      0.00      0.00
08:36:09 AM      0.00      8.00    376.00      0.00    155.10      0.00      0.00      0.00      0.00
08:36:19 AM      0.00     13.60    101.80      0.00     48.20      0.00      0.00      0.00      0.00
08:36:29 AM      0.00     26.00    174.60      0.00     98.30      0.00      0.00      0.00      0.00
08:36:39 AM      0.00     22.00     28.50      0.00     81.10      0.00      0.00      0.00      0.00
08:36:49 AM      0.00      5.60     18.70      0.00     45.50      0.00      0.00      0.00      0.00
08:36:59 AM      0.00     26.80    155.70      0.00    104.80      0.00      0.00      0.00      0.00
08:37:09 AM      0.00     18.80     51.40      0.00     65.00      0.00      0.00      0.00      0.00
Average:         0.01     20.80    176.42      0.00     86.53      0.00      0.00      0.00      0.00
